,F,T,Date,Year,Month,Day,IntervalDays
26200,wmfoster,dhart,"Apr 9, 2007",2007,4,9,98
26201,wmfoster,javaprog07,"Apr 9, 2007",2007,4,9,98
26202,wmfoster,pchris,"Apr 9, 2007",2007,4,9,98
26203,wmfoster,agreer,"Apr 9, 2007",2007,4,9,98
26204,wmfoster,dhart,"Apr 9, 2007",2007,4,9,98
26205,wmfoster,uklathemock,"Apr 9, 2007",2007,4,9,98
26206,wmfoster,robinjfisher,"Apr 9, 2007",2007,4,9,98
26207,wmfoster,chiuchu,"Apr 9, 2007",2007,4,9,98
26208,wmfoster,grosguillaume,"Apr 9, 2007",2007,4,9,98
26209,wmfoster,gergnz,"Apr 9, 2007",2007,4,9,98
26210,wmfoster,brjones,"Apr 9, 2007",2007,4,9,98
26211,wmfoster,s3indiana,"Apr 9, 2007",2007,4,9,98
26212,wmfoster,z_darius,"Apr 9, 2007",2007,4,9,98
26213,wmfoster,huntusa,"Apr 9, 2007",2007,4,9,98
26214,chew,skeffonics,"Jul 16, 2007",2007,7,16,196
26215,chew,corbo12,"Jul 16, 2007",2007,7,16,196
26216,chew,bbr,"Jul 16, 2007",2007,7,16,196
26217,chew,benjesuit,"Jul 16, 2007",2007,7,16,196
26218,chew,jmxz,"Jul 16, 2007",2007,7,16,196
26219,chew,auraofblade,"Jul 16, 2007",2007,7,16,196
26220,chew,miguel_ornelas,"Jul 16, 2007",2007,7,16,196
26221,chew,future_maker,"Jul 16, 2007",2007,7,16,196
26222,chew,sangelnet,"Jul 16, 2007",2007,7,16,196
26223,chew,tired_,"Jul 16, 2007",2007,7,16,196
26224,chew,googideas,"Jul 16, 2007",2007,7,16,196
26225,chew,fjodor,"Jul 16, 2007",2007,7,16,196
26226,chew,fjodor,"Jul 16, 2007",2007,7,16,196
26227,chew,j.bandringa,"Jul 16, 2007",2007,7,16,196
26228,chew,aldrlandon,"Jul 16, 2007",2007,7,16,196
26229,chew,rkolling,"Jul 16, 2007",2007,7,16,196
26230,chew,mieslep,"Jul 16, 2007",2007,7,16,196
26231,chew,migizi,"Jul 16, 2007",2007,7,16,196
26232,chew,animesh1978,"Jul 16, 2007",2007,7,16,196
26233,chew,nardzro,"Jul 16, 2007",2007,7,16,196
26234,saf166,mucho,"Mar 13, 2007",2007,3,13,71
26235,saf166,terrymain,"Apr 4, 2007",2007,4,4,93
26236,saf166,logi,"Apr 4, 2007",2007,4,4,93
26237,saf166,shanx24,"Mar 13, 2007",2007,3,13,71
26238,saf166,henrieb,"Apr 4, 2007",2007,4,4,93
26239,saf166,bitoclass,"Mar 13, 2007",2007,3,13,71
26240,saf166,arry,"Mar 13, 2007",2007,3,13,71
26241,saf166,howardnyc,"Mar 13, 2007",2007,3,13,71
26242,saf166,pchris,"Apr 4, 2007",2007,4,4,93
26243,saf166,notquitehere188,"Mar 13, 2007",2007,3,13,71
26244,saf166,foobar,"Mar 13, 2007",2007,3,13,71
26245,saf166,raymc,"Mar 13, 2007",2007,3,13,71
26246,saf166,john_saddington,"Apr 4, 2007",2007,4,4,93
26247,saf166,codemonkey,"Mar 13, 2007",2007,3,13,71
26248,saf166,bl4derunner,"Mar 13, 2007",2007,3,13,71
26249,saf166,bastos,"Apr 4, 2007",2007,4,4,93
26250,saf166,rarmasu,"Mar 13, 2007",2007,3,13,71
26251,saf166,spamhole2005,"Mar 13, 2007",2007,3,13,71
26252,saf166,icantseeyou,"Mar 13, 2007",2007,3,13,71
26253,saf166,beamermt25,"Mar 22, 2007",2007,3,22,80
26254,shaktia61,fireball,"May 2, 2007",2007,5,2,121
26255,ufobrian,pwalker,"Mar 5, 2007",2007,3,5,63
26256,ufobrian,ootleman,"Mar 5, 2007",2007,3,5,63
26257,ufobrian,kman79,"Mar 5, 2007",2007,3,5,63
26258,ufobrian,shanx24,"Mar 5, 2007",2007,3,5,63
26259,ufobrian,onthemovefit,"Mar 5, 2007",2007,3,5,63
26260,ufobrian,jbrogers,"Mar 5, 2007",2007,3,5,63
26261,ufobrian,guest_houston,"Mar 5, 2007",2007,3,5,63
26262,ufobrian,danwarne,"Mar 5, 2007",2007,3,5,63
26263,ufobrian,raymc,"Mar 5, 2007",2007,3,5,63
26264,ufobrian,solidsource,"Mar 5, 2007",2007,3,5,63
26265,ufobrian,rarmasu,"Mar 5, 2007",2007,3,5,63
26266,ufobrian,icantseeyou,"Mar 5, 2007",2007,3,5,63
26267,ufobrian,silversow,"Mar 5, 2007",2007,3,5,63
26268,ufobrian,techsage,"Mar 5, 2007",2007,3,5,63
26269,ufobrian,cabal,"Mar 5, 2007",2007,3,5,63
26270,ufobrian,iano,"Mar 5, 2007",2007,3,5,63
26271,ufobrian,zafo,"Mar 7, 2007",2007,3,7,65
26272,ufobrian,benjesuit,"Mar 25, 2007",2007,3,25,83
26273,ufobrian,tablet205,"Mar 5, 2007",2007,3,5,63
26274,finder9,john_saddington,"Feb 27, 2007",2007,2,27,57
26275,finder9,h2ram,"Feb 26, 2007",2007,2,26,56
26276,finder9,girishc,"Feb 26, 2007",2007,2,26,56
26277,finder9,ashland56,"Feb 27, 2007",2007,2,27,57
26278,alp300,mwmtjm,"Mar 2, 2007",2007,3,2,60
26279,alp300,carap,"Mar 2, 2007",2007,3,2,60
26280,alp300,logi,"Mar 2, 2007",2007,3,2,60
26281,alp300,ootleman,"Mar 2, 2007",2007,3,2,60
26282,alp300,ootleman,"Mar 2, 2007",2007,3,2,60
26283,alp300,onethumb,"Mar 2, 2007",2007,3,2,60
26284,alp300,kman79,"Mar 2, 2007",2007,3,2,60
26285,alp300,fcnc05,"Mar 2, 2007",2007,3,2,60
26286,alp300,googideas,"Mar 2, 2007",2007,3,2,60
26287,alp300,amri64,"Mar 2, 2007",2007,3,2,60
26288,alp300,henrieb,"Mar 2, 2007",2007,3,2,60
26289,alp300,onthemovefit,"Mar 2, 2007",2007,3,2,60
26290,alp300,javaprog07,"Mar 2, 2007",2007,3,2,60
26291,alp300,danwarne,"Mar 2, 2007",2007,3,2,60
26292,alp300,doomlord52,"Mar 2, 2007",2007,3,2,60
26293,alp300,pepitoe,"Mar 2, 2007",2007,3,2,60
26294,alp300,bastos,"Mar 2, 2007",2007,3,2,60
26295,alp300,gbrugman,"Mar 2, 2007",2007,3,2,60
26296,diarrheabot,pwalker,"Feb 21, 2007",2007,2,21,51
26297,diarrheabot,mwmtjm,"Feb 21, 2007",2007,2,21,51
26298,diarrheabot,adrian,"Feb 21, 2007",2007,2,21,51
26299,diarrheabot,googideas,"Mar 5, 2007",2007,3,5,63
26300,diarrheabot,agreer,"Feb 21, 2007",2007,2,21,51
26301,diarrheabot,ntaylor0909,"Feb 21, 2007",2007,2,21,51
26302,diarrheabot,abester,"Feb 21, 2007",2007,2,21,51
26303,diarrheabot,rutkowk,"Mar 5, 2007",2007,3,5,63
26304,diarrheabot,sgrabinar,"Mar 5, 2007",2007,3,5,63
26305,stagecoach,alokjain,"May 17, 2007",2007,5,17,136
26306,stagecoach,thorin_2,"May 18, 2007",2007,5,18,137
26307,stagecoach,dell_admin1,"May 17, 2007",2007,5,17,136
26308,stagecoach,thebittersea,"May 22, 2007",2007,5,22,141
26309,stagecoach,jorge,"May 18, 2007",2007,5,18,137
26310,stagecoach,dell_admin1,"May 18, 2007",2007,5,18,137
26311,stagecoach,dell_admin1,"May 18, 2007",2007,5,18,137
26312,stagecoach,jmxz,"May 22, 2007",2007,5,22,141
26313,hubfam,ootleman,"Feb 23, 2007",2007,2,23,53
26314,hubfam,notmart,"Feb 23, 2007",2007,2,23,53
26315,wolfgang,terrymain,"Feb 25, 2007",2007,2,25,55
26316,wolfgang,angryjohnny,"Feb 23, 2007",2007,2,23,53
26317,wolfgang,tkel,"Feb 23, 2007",2007,2,23,53
26318,wolfgang,pc-duke,"Feb 23, 2007",2007,2,23,53
26319,wolfgang,olz,"Feb 23, 2007",2007,2,23,53
26320,wolfgang,hadees,"Feb 25, 2007",2007,2,25,55
26321,chokfulla,jemfisher,"Feb 23, 2007",2007,2,23,53
26322,chokfulla,slcoleman,"Feb 23, 2007",2007,2,23,53
26323,mazemaster,agreer,"Jul 13, 2007",2007,7,13,193
26324,mazemaster,gchakra,"Jun 5, 2007",2007,6,5,155
26325,mazemaster,ewagnerjr2000,"Jun 7, 2007",2007,6,7,157
26326,mazemaster,cosh,"Jul 9, 2007",2007,7,9,189
26327,mazemaster,jason.donaghy,"May 31, 2007",2007,5,31,150
26328,mazemaster,jerseyshore,"Jun 5, 2007",2007,6,5,155
26329,mazemaster,wendyk,"Jun 6, 2007",2007,6,6,156
26330,mazemaster,jsalem,"Jun 8, 2007",2007,6,8,158
26331,mazemaster,benjesuit,"Jun 12, 2007",2007,6,12,162
26332,mazemaster,jorge,"Jun 15, 2007",2007,6,15,165
26333,mazemaster,mistern,"Jun 15, 2007",2007,6,15,165
26334,mazemaster,minger,"Jul 9, 2007",2007,7,9,189
26335,mazemaster,auraofblade,"Jul 13, 2007",2007,7,13,193
26336,mazemaster,aldrlandon,"Jul 12, 2007",2007,7,12,192
26337,mazemaster,rebolon,"Jul 13, 2007",2007,7,13,193
26338,mazemaster,brucek,"Jul 18, 2007",2007,7,18,198
26339,mazemaster,macemace,"Jul 20, 2007",2007,7,20,200
26340,mazemaster,jorge,"Jul 20, 2007",2007,7,20,200
26341,mazemaster,phubert,"Jul 26, 2007",2007,7,26,206
26342,mazemaster,pepitoe,"Aug 16, 2007",2007,8,16,227
26343,scollin77,henrieb,"Feb 23, 2007",2007,2,23,53
26344,scollin77,pchris,"Feb 23, 2007",2007,2,23,53
26345,scollin77,hdrews,"Feb 24, 2007",2007,2,24,54
26346,jscottd,ootleman,"Feb 23, 2007",2007,2,23,53
26347,jscottd,dhart,"Feb 23, 2007",2007,2,23,53
26348,jscottd,pawprintz,"Feb 23, 2007",2007,2,23,53
26349,jscottd,agreer,"Feb 23, 2007",2007,2,23,53
26350,jscottd,robinjfisher,"Feb 23, 2007",2007,2,23,53
26351,jscottd,chiuchu,"Feb 23, 2007",2007,2,23,53
26352,jscottd,gergnz,"Feb 23, 2007",2007,2,23,53
26353,mdp,doug23314,"Mar 8, 2007",2007,3,8,66
26354,mdp,conficio,"Mar 8, 2007",2007,3,8,66
26355,mdp,bupta,"Mar 8, 2007",2007,3,8,66
26356,ozzimundi,logi,"Mar 3, 2007",2007,3,3,61
26357,ozzimundi,ootleman,"Mar 3, 2007",2007,3,3,61
26358,ozzimundi,gautam,"Mar 3, 2007",2007,3,3,61
26359,ozzimundi,googideas,"Mar 3, 2007",2007,3,3,61
26360,carlos_alfaro@dell,ootleman,"May 31, 2007",2007,5,31,150
26361,carlos_alfaro@dell,cnmopt,"May 31, 2007",2007,5,31,150
26362,carlos_alfaro@dell,cg_alfaro,"May 30, 2007",2007,5,30,149
26363,johnwhelan,sernovitz,"Feb 26, 2007",2007,2,26,56
26364,johnwhelan,ootleman,"Feb 26, 2007",2007,2,26,56
26365,johnwhelan,dhart,"Feb 26, 2007",2007,2,26,56
26366,johnwhelan,kman79,"Feb 26, 2007",2007,2,26,56
26367,johnwhelan,pchris,"Feb 26, 2007",2007,2,26,56
26368,johnwhelan,googideas,"Feb 26, 2007",2007,2,26,56
26369,johnwhelan,agreer,"Feb 26, 2007",2007,2,26,56
26370,johnwhelan,dhart,"Feb 26, 2007",2007,2,26,56
26371,johnwhelan,aoeui,"Feb 26, 2007",2007,2,26,56
26372,johnwhelan,ppaskova,"Feb 26, 2007",2007,2,26,56
26373,johnwhelan,andrewmilnermobile,"Mar 30, 2007",2007,3,30,88
26374,suheljeet,pwalker,"Mar 29, 2007",2007,3,29,87
26375,suheljeet,jerseyshore,"Mar 29, 2007",2007,3,29,87
26376,suheljeet,miles932,"Mar 29, 2007",2007,3,29,87
26377,suheljeet,ranjith,"Mar 29, 2007",2007,3,29,87
26378,suheljeet,ranjith,"Mar 29, 2007",2007,3,29,87
26379,suheljeet,ranjith,"Mar 29, 2007",2007,3,29,87
26380,suheljeet,kannan_r,"Mar 29, 2007",2007,3,29,87
26381,suheljeet,joabe313,"Mar 29, 2007",2007,3,29,87
26382,suheljeet,thebittersea,"Mar 29, 2007",2007,3,29,87
26383,suheljeet,ootleman,"Mar 31, 2007",2007,3,31,89
26384,suheljeet,onethumb,"Mar 29, 2007",2007,3,29,87
26385,suheljeet,gergnz,"Mar 31, 2007",2007,3,31,89
26386,suheljeet,kumvjuec,"Mar 31, 2007",2007,3,31,89
26387,suheljeet,jackshamilton,"Mar 30, 2007",2007,3,30,88
26388,suheljeet,mschamberg,"Mar 31, 2007",2007,3,31,89
26389,suheljeet,qdan1,"Mar 31, 2007",2007,3,31,89
26390,suheljeet,howard_m,"Mar 31, 2007",2007,3,31,89
26391,suheljeet,hoodamanny,"Apr 2, 2007",2007,4,2,91
26392,suheljeet,brmorris,"Apr 2, 2007",2007,4,2,91
26393,erikwpotter,logi,"Mar 7, 2007",2007,3,7,65
26394,erikwpotter,ootleman,"Mar 7, 2007",2007,3,7,65
26395,erikwpotter,kman79,"Mar 7, 2007",2007,3,7,65
26396,erikwpotter,javaprog07,"Mar 7, 2007",2007,3,7,65
26397,erikwpotter,jbrogers,"Mar 27, 2007",2007,3,27,85
26398,erikwpotter,pchris,"Mar 7, 2007",2007,3,7,65
26399,erikwpotter,googideas,"Mar 7, 2007",2007,3,7,65
26400,erikwpotter,agreer,"Mar 7, 2007",2007,3,7,65
26401,erikwpotter,dhart,"Mar 7, 2007",2007,3,7,65
26402,erikwpotter,doomlord52,"Mar 7, 2007",2007,3,7,65
26403,erikwpotter,s3indiana,"Mar 27, 2007",2007,3,27,85
26404,erikwpotter,spm,"Mar 27, 2007",2007,3,27,85
26405,erikwpotter,areteas,"Mar 27, 2007",2007,3,27,85
26406,pjf3rd,mwmtjm,"Feb 17, 2007",2007,2,17,47
26407,pjf3rd,sernovitz,"Feb 17, 2007",2007,2,17,47
26408,pjf3rd,terrymain,"Feb 17, 2007",2007,2,17,47
26409,pjf3rd,mathoda,"Feb 17, 2007",2007,2,17,47
26410,pjf3rd,ootleman,"Feb 17, 2007",2007,2,17,47
26411,pjf3rd,gordonbrown77,"Feb 17, 2007",2007,2,17,47
26412,pjf3rd,kman79,"Feb 17, 2007",2007,2,17,47
26413,pjf3rd,fcnc05,"Feb 17, 2007",2007,2,17,47
26414,pjf3rd,nick_inspironvista,"Feb 17, 2007",2007,2,17,47
26415,pjf3rd,pawprintz,"Feb 17, 2007",2007,2,17,47
26416,pjf3rd,astudios,"Feb 17, 2007",2007,2,17,47
26417,pjf3rd,javaprog07,"Feb 17, 2007",2007,2,17,47
26418,pjf3rd,lo-volt,"Feb 17, 2007",2007,2,17,47
26419,pjf3rd,googideas,"Feb 17, 2007",2007,2,17,47
26420,pjf3rd,pedriedger,"Feb 17, 2007",2007,2,17,47
26421,joyce,pchris,"Mar 21, 2007",2007,3,21,79
26422,joyce,arclight,"Mar 20, 2007",2007,3,20,78
26423,joyce,thecommish16,"Mar 20, 2007",2007,3,20,78
26424,joyce,jlauro,"Mar 20, 2007",2007,3,20,78
26425,joyce,gothamtech,"Mar 20, 2007",2007,3,20,78
26426,joyce,arclight,"Mar 20, 2007",2007,3,20,78
26427,joyce,dvd,"Mar 20, 2007",2007,3,20,78
26428,joyce,celli_66,"Mar 20, 2007",2007,3,20,78
26429,joyce,rakeshinnovation,"Mar 20, 2007",2007,3,20,78
26430,joyce,slashdot,"Mar 20, 2007",2007,3,20,78
26431,joyce,icantseeyou,"Mar 20, 2007",2007,3,20,78
26432,joyce,guardianxps,"Mar 20, 2007",2007,3,20,78
26433,joyce,bartholo,"Mar 20, 2007",2007,3,20,78
26434,joyce,howardnyc,"Mar 20, 2007",2007,3,20,78
26435,joyce,coulton20,"Mar 20, 2007",2007,3,20,78
26436,joyce,santiagosrz,"Mar 27, 2007",2007,3,27,85
26437,joyce,dotheycare,"Apr 17, 2007",2007,4,17,106
26438,joyce,dotheycare,"Apr 17, 2007",2007,4,17,106
26439,joyce,dell_admin1,"May 1, 2007",2007,5,1,120
26440,icediver,cromo,"Aug 30, 2008",2008,8,30,607
26441,icediver,gergnz,"Jul 11, 2007",2007,7,11,191
26442,icediver,ergo,"Aug 17, 2007",2007,8,17,228
26443,icediver,daniel117,"Jul 11, 2007",2007,7,11,191
26444,icediver,markvs624,"Jul 11, 2007",2007,7,11,191
26445,icediver,audiofree,"Jul 11, 2007",2007,7,11,191
26446,icediver,jmxz,"Jul 11, 2007",2007,7,11,191
26447,icediver,rethamel07,"Jul 11, 2007",2007,7,11,191
26448,icediver,jmxz,"Jul 25, 2007",2007,7,25,205
26449,icediver,cmnetworx,"Aug 17, 2007",2007,8,17,228
26450,icediver,shamarkaleo,"Aug 17, 2007",2007,8,17,228
26451,icediver,jmxz,"Aug 17, 2007",2007,8,17,228
26452,icediver,noosplz,"Aug 17, 2007",2007,8,17,228
26453,icediver,xdz3r0,"Aug 17, 2007",2007,8,17,228
26454,icediver,siger,"Aug 17, 2007",2007,8,17,228
26455,icediver,myke,"Aug 17, 2007",2007,8,17,228
26456,icediver,jorge,"Aug 17, 2007",2007,8,17,228
26457,icediver,badblood,"Nov 23, 2007",2007,11,23,326
26458,icediver,falbert,"Aug 8, 2008",2008,8,8,585
26459,trippynet,ootleman,"Jul 20, 2007",2007,7,20,200
26460,trippynet,dhart,"Jul 20, 2007",2007,7,20,200
26461,trippynet,robinjfisher,"Jul 20, 2007",2007,7,20,200
26462,trippynet,winoffice,"Jul 20, 2007",2007,7,20,200
26463,trippynet,ergo,"Jul 20, 2007",2007,7,20,200
26464,trippynet,josmar52789,"Jul 20, 2007",2007,7,20,200
26465,trippynet,thebittersea,"Jul 20, 2007",2007,7,20,200
26466,trippynet,defrex,"Jul 20, 2007",2007,7,20,200
26467,trippynet,ipaw,"Jul 20, 2007",2007,7,20,200
26468,trippynet,markvs624,"Jul 20, 2007",2007,7,20,200
26469,trippynet,audiofree,"Jul 20, 2007",2007,7,20,200
26470,trippynet,winoffice,"Jul 20, 2007",2007,7,20,200
26471,trippynet,jorge,"Jul 20, 2007",2007,7,20,200
26472,trippynet,Backbutton,"Nov 17, 2012",2012,11,17,2147
26473,therrydicule,socunasindria,"Apr 3, 2007",2007,4,3,92
26474,therrydicule,shrewduser,"Apr 3, 2007",2007,4,3,92
26475,therrydicule,icantseeyou,"Apr 3, 2007",2007,4,3,92
26476,therrydicule,kskilling,"Apr 3, 2007",2007,4,3,92
26477,therrydicule,rickj1953,"Apr 3, 2007",2007,4,3,92
26478,therrydicule,israel_b_martinez,"Apr 3, 2007",2007,4,3,92
26479,therrydicule,jmecc,"Apr 3, 2007",2007,4,3,92
26480,therrydicule,mdalmazzi,"Apr 3, 2007",2007,4,3,92
26481,therrydicule,runbei,"Apr 3, 2007",2007,4,3,92
26482,therrydicule,benjesuit,"Apr 3, 2007",2007,4,3,92
26483,therrydicule,brentoboy,"Apr 3, 2007",2007,4,3,92
26484,therrydicule,thaisi,"Apr 3, 2007",2007,4,3,92
26485,therrydicule,red123,"Apr 3, 2007",2007,4,3,92
26486,therrydicule,tofucubes,"Apr 3, 2007",2007,4,3,92
26487,therrydicule,tomwright,"Apr 3, 2007",2007,4,3,92
26488,therrydicule,scotty,"Apr 3, 2007",2007,4,3,92
26489,therrydicule,cyphercell,"Apr 3, 2007",2007,4,3,92
26490,therrydicule,naruto,"Apr 3, 2007",2007,4,3,92
26491,therrydicule,krissilver,"Apr 3, 2007",2007,4,3,92
26492,therrydicule,a20052006,"Apr 4, 2007",2007,4,4,93
26493,saftaplan,robinjfisher,"Dec 20, 2007",2007,12,20,353
26494,saftaplan,bobetsue,"Feb 12, 2008",2008,2,12,407
26495,saftaplan,bastos,"Apr 25, 2009",2009,4,25,845
26496,saftaplan,maccam94,"Aug 16, 2008",2008,8,16,593
26497,saftaplan,sveinungkv,"Jul 23, 2008",2008,7,23,569
26498,saftaplan,pacsum,"Apr 25, 2009",2009,4,25,845
26499,saftaplan,jervis961,"Apr 25, 2009",2009,4,25,845
26500,saftaplan,aikiwolfie,"Feb 12, 2008",2008,2,12,407
26501,saftaplan,dakkona,"Feb 12, 2008",2008,2,12,407
26502,saftaplan,timberwolf753,"Feb 12, 2008",2008,2,12,407
26503,saftaplan,dpic,"Feb 17, 2008",2008,2,17,412
26504,saftaplan,dgilmore,"Jul 23, 2008",2008,7,23,569
26505,saftaplan,falbert,"Jul 23, 2008",2008,7,23,569
26506,saftaplan,dki,"Jul 23, 2008",2008,7,23,569
26507,saftaplan,jmxz,"Jul 23, 2008",2008,7,23,569
26508,saftaplan,joshhendo,"Jul 23, 2008",2008,7,23,569
26509,saftaplan,arhere,"Aug 12, 2008",2008,8,12,589
26510,saftaplan,badblood,"Apr 25, 2009",2009,4,25,845
26511,saftaplan,earlra,"Apr 25, 2009",2009,4,25,845
26512,saftaplan,sorcier,"Apr 25, 2009",2009,4,25,845
26513,jo9100,mwmtjm,"May 7, 2007",2007,5,7,126
26514,jo9100,ootleman,"May 7, 2007",2007,5,7,126
26515,jo9100,dhart,"May 7, 2007",2007,5,7,126
26516,jo9100,pchris,"May 7, 2007",2007,5,7,126
26517,jo9100,ntaylor0909,"May 7, 2007",2007,5,7,126
26518,jo9100,cnmopt,"May 7, 2007",2007,5,7,126
26519,jo9100,robinjfisher,"May 7, 2007",2007,5,7,126
26520,jo9100,kyle.burton,"May 7, 2007",2007,5,7,126
26521,jo9100,dell_admin1,"May 7, 2007",2007,5,7,126
26522,jo9100,dell_admin1,"May 7, 2007",2007,5,7,126
26523,jo9100,spacegy4,"Mar 8, 2008",2008,3,8,432
26524,jo9100,ajmukon,"Mar 8, 2008",2008,3,8,432
26525,pandaspwnall,robinjfisher,"May 8, 2007",2007,5,8,127
26526,hello77,ootleman,"Jul 31, 2007",2007,7,31,211
26527,hello77,javaprog07,"May 21, 2007",2007,5,21,140
26528,hello77,robinjfisher,"May 21, 2007",2007,5,21,140
26529,hello77,gergnz,"May 21, 2007",2007,5,21,140
26530,hello77,fgarpe,"May 20, 2007",2007,5,20,139
26531,hello77,marco925,"May 21, 2007",2007,5,21,140
26532,hello77,ergo,"May 20, 2007",2007,5,20,139
26533,hello77,frozenfire,"May 20, 2007",2007,5,20,139
26534,hello77,yesmathew,"May 21, 2007",2007,5,21,140
26535,hello77,sonicsteve,"May 21, 2007",2007,5,21,140
26536,hello77,wyleyr,"Jul 31, 2007",2007,7,31,211
26537,hello77,audiofree,"Jul 30, 2007",2007,7,30,210
26538,hello77,auraofblade,"Jul 30, 2007",2007,7,30,210
26539,hello77,pacsum,"Jul 30, 2007",2007,7,30,210
26540,hello77,jmxz,"Jul 30, 2007",2007,7,30,210
26541,hello77,shamarkaleo,"Jul 29, 2007",2007,7,29,209
26542,ecruz,dell_admin1,"May 7, 2007",2007,5,7,126
26543,jasorn,thebittersea,"Oct 18, 2007",2007,10,18,290
26544,jasorn,cosh,"Oct 18, 2007",2007,10,18,290
26545,jasorn,jonsmirl,"Sep 16, 2007",2007,9,16,258
26546,jasorn,hardwarecompugeek,"Jun 18, 2007",2007,6,18,168
26547,jasorn,rajeevbhatta,"Sep 16, 2007",2007,9,16,258
26548,jasorn,jonsmirl,"Sep 16, 2007",2007,9,16,258
26549,jasorn,jervis961,"Sep 16, 2007",2007,9,16,258
26550,jasorn,jervis961,"Sep 16, 2007",2007,9,16,258
26551,jasorn,badblood,"Sep 16, 2007",2007,9,16,258
26552,jasorn,realskript,"Sep 16, 2007",2007,9,16,258
26553,jasorn,tonyb2006,"Sep 16, 2007",2007,9,16,258
26554,jasorn,mrw,"Oct 18, 2007",2007,10,18,290
26555,jasorn,krasmussen,"Oct 18, 2007",2007,10,18,290
26556,jasorn,upstaked,"Oct 18, 2007",2007,10,18,290
26557,jasorn,phubert,"Oct 18, 2007",2007,10,18,290
26558,jasorn,devlin,"Oct 18, 2007",2007,10,18,290
26559,jasorn,rotthund,"Oct 18, 2007",2007,10,18,290
26560,jasorn,piratehead,"Oct 18, 2007",2007,10,18,290
26561,jasorn,ninefoot3,"Oct 18, 2007",2007,10,18,290
26562,jasorn,dpic,"Feb 16, 2008",2008,2,16,411
26563,renato,rarmasu,"Jan 17, 2008",2008,1,17,381
26564,melissacann2,terrymain,"Jan 30, 2008",2008,1,30,394
26565,melissacann2,ootleman,"Jan 30, 2008",2008,1,30,394
26566,melissacann2,lizblake,"Jan 30, 2008",2008,1,30,394
26567,melissacann2,realskript,"Jan 30, 2008",2008,1,30,394
26568,melissacann2,yardsale,"Jan 30, 2008",2008,1,30,394
26569,melissacann2,renato,"Jan 30, 2008",2008,1,30,394
26570,elbouillon,ergo,"Jul 31, 2007",2007,7,31,211
26571,elbouillon,yesmathew,"Jul 31, 2007",2007,7,31,211
26572,keith,pwalker,"Aug 21, 2007",2007,8,21,232
26573,nx3sj4,ootleman,"Jul 28, 2007",2007,7,28,208
26574,nx3sj4,winoffice,"Jul 28, 2007",2007,7,28,208
26575,nx3sj4,benjesuit,"Jul 28, 2007",2007,7,28,208
26576,nx3sj4,benjesuit,"Jul 28, 2007",2007,7,28,208
26577,nx3sj4,bernard_marx,"Jul 28, 2007",2007,7,28,208
26578,nx3sj4,jorge,"Jul 28, 2007",2007,7,28,208
26579,nx3sj4,silent,"Jul 28, 2007",2007,7,28,208
26580,nx3sj4,xiphi,"Aug 16, 2007",2007,8,16,227
26581,aehochend,ootleman,"Aug 14, 2007",2007,8,14,225
26582,aehochend,reg,"Aug 14, 2007",2007,8,14,225
26583,mentalman1369,logi,"Aug 15, 2007",2007,8,15,226
26584,mentalman1369,ootleman,"Aug 15, 2007",2007,8,15,226
26585,mentalman1369,dhart,"Sep 12, 2007",2007,9,12,254
26586,mentalman1369,rarmasu,"Aug 15, 2007",2007,8,15,226
26587,mentalman1369,vishnumrao,"Aug 15, 2007",2007,8,15,226
26588,mentalman1369,ergo,"Aug 15, 2007",2007,8,15,226
26589,mentalman1369,benjesuit,"Aug 15, 2007",2007,8,15,226
26590,mentalman1369,jonsmirl,"Sep 12, 2007",2007,9,12,254
26591,mentalman1369,rajeevbhatta,"Sep 12, 2007",2007,9,12,254
26592,mentalman1369,drew08867,"Aug 15, 2007",2007,8,15,226
26593,mentalman1369,ipaw,"Aug 15, 2007",2007,8,15,226
26594,mentalman1369,qgonjon,"Aug 15, 2007",2007,8,15,226
26595,mentalman1369,reg,"Aug 15, 2007",2007,8,15,226
26596,mentalman1369,md-cyqb,"Aug 15, 2007",2007,8,15,226
26597,mentalman1369,helmecj01,"Aug 15, 2007",2007,8,15,226
26598,mentalman1369,wing044,"Aug 27, 2007",2007,8,27,238
26599,mentalman1369,badblood,"Sep 12, 2007",2007,9,12,254
26600,mentalman1369,realskript,"Sep 12, 2007",2007,9,12,254
26601,RobotWhimsy,edoovel,"Jul 31, 2009",2009,7,31,942
26602,RobotWhimsy,badblood,"Jul 31, 2009",2009,7,31,942
26603,RobotWhimsy,PlatinuM,"Jul 31, 2009",2009,7,31,942
26604,RobotWhimsy,q0987,"Jul 31, 2009",2009,7,31,942
26605,RobotWhimsy,q0987,"Jul 31, 2009",2009,7,31,942
26606,RobotWhimsy,juanfe916,"Jul 31, 2009",2009,7,31,942
26607,RobotWhimsy,vgehts,"Jul 31, 2009",2009,7,31,942
26608,RobotWhimsy,helmecj01,"Jul 31, 2009",2009,7,31,942
26609,henkpoley2,techsage,"Jul 27, 2009",2009,7,27,938
26610,henkpoley2,tonyb2006,"Jul 27, 2009",2009,7,27,938
26611,henkpoley2,macmoh,"Sep 25, 2009",2009,9,25,998
26612,henkpoley2,av303,"Sep 25, 2009",2009,9,25,998
26613,henkpoley2,Birdman8232,"Aug 13, 2009",2009,8,13,955
26614,henkpoley2,randominc,"Jul 27, 2009",2009,7,27,938
